id,user,task_id,task,task_sat_score,task_dwell_time,trs_query,query_position,query_sat_score,query_dwell_time,url,title_en,summary_en,rank,usefulness_score,task_relevance,query_relevance,url_dwell_time,avg_url_dwell_time_per_user_task,avg_url_dwell_time_per_user,CTR,total_queries,max_clicks_per_user_query,label
1,1701110210,1,"Your department has just recruited ten new employees and will need to conduct new employee training soon. Please find a method for playing an icebreaker game suitable for new employee training with about ten people. Based on the search results, please tell me the name of the icebreaker game that impressed you the most, and describe in one sentence what preparations are needed for this game?",5.0,84.696,Suitable for new employee training. An icebreaker game involving about ten people.,1,5.0,34.387,http://www.unjs.com/fanwenwang/ziliao/376728.html,Team Icebreaker Games for Employee Training,"Introduction: Generally, the game books we buy will classify the games. Then I will find roughly related games in the classification according to the needs of the course and choose them as team icebreaker games for employee training. The following is a collection of recent graduates...",0.0,3,3.0,3.0,2.521,2.374,19.60204761904762,0.3333333333333333,1,6,HR-HU
2,1701110210,1,"Your department has just recruited ten new employees and will need to conduct new employee training soon. Please find a method for playing an icebreaker game suitable for new employee training with about ten people. Based on the search results, please tell me the name of the icebreaker game that impressed you the most, and describe in one sentence what preparations are needed for this game?",5.0,84.696,Suitable for new employee training. An icebreaker game involving about ten people.,1,5.0,34.387,http://www.360doc.com/content/16/0905/08/8102575_588493530.shtml,15 Games to Use During Employee Training,"Inserting games into training can be entertaining, experiential, participatory, lively, and ice-breaking, etc. However, you need to have a certain amount of time to control the game each time you play it, so it is suitable to play it in your leisure time.",2.0,3,2.0,2.0,1.766,2.374,19.60204761904762,0.3333333333333333,1,6,HR-HU
3,1701110210,1,"Your department has just recruited ten new employees and will need to conduct new employee training soon. Please find a method for playing an icebreaker game suitable for new employee training with about ten people. Based on the search results, please tell me the name of the icebreaker game that impressed you the most, and describe in one sentence what preparations are needed for this game?",5.0,84.696,Suitable for new employee training. An icebreaker game involving about ten people.,1,5.0,34.387,http://doc.mbalib.com/view/2f1733e212202eb7fe1fcb08ff87b01c.html,Team Building - Ice Breaking Games - MBA Think Tank Documentation,"So I won't mind it as much as before. Tips: Number of participants: 5-10 people in a group Time: 3-5 minutes Materials: Use... A 2-5 day training can teach complex icebreaker games, and a quick exercise of a few minutes is suitable for a course of less than one day. ...",6.0,3,3.0,2.0,1.97,2.374,19.60204761904762,0.2,1,6,HR-HU
4,1701110210,1,"Your department has just recruited ten new employees and will need to conduct new employee training soon. Please find a method for playing an icebreaker game suitable for new employee training with about ten people. Based on the search results, please tell me the name of the icebreaker game that impressed you the most, and describe in one sentence what preparations are needed for this game?",5.0,84.696,Suitable for new employee training. An icebreaker game involving about ten people.,1,5.0,34.387,http://www.weixinyidu.com/n_2130466,Classic ice-breaking games before the training session (simple and easy to operate)_Trainer Community Official Account Latest...,"09-10 Collection It has been a while since I shared articles about training games with you. I often receive questions from friends about ""breaking the ice""... 2. Participants can automatically design actions to expand participation. Finger exchange - develop the brain, refresh the mind Game purpose...",7.0,3,2.0,2.0,2.14,2.374,19.60204761904762,0.3333333333333333,1,6,HR-HU
5,1701110210,1,"Your department has just recruited ten new employees and will need to conduct new employee training soon. Please find a method for playing an icebreaker game suitable for new employee training with about ten people. Based on the search results, please tell me the name of the icebreaker game that impressed you the most, and describe in one sentence what preparations are needed for this game?",5.0,84.696,Suitable for new employee training. An icebreaker game involving about ten people.,1,5.0,34.387,http://doc.mbalib.com/view/2c2cb9d9594e5f9ebfa08b430a9bd822.html,23 Icebreaker Games (for Indoor and Outdoor Group Training) - MBA Think Tank Documentation,"A complete collection of indoor and outdoor group training games for icebreakers 1. Bundling to pass - (Applicable: team collaboration) Brief description: By being tied... Minimum ten people Venue: Indoor Scope of application: Suitable for friends who are familiar with the characters in the group Game method: 1. Divide into groups, each group of people...",4.0,3,3.0,2.0,2.539,2.374,19.60204761904762,0.1428571428571428,1,6,HR-HU
6,1701110210,1,"Your department has just recruited ten new employees and will need to conduct new employee training soon. Please find a method for playing an icebreaker game suitable for new employee training with about ten people. Based on the search results, please tell me the name of the icebreaker game that impressed you the most, and describe in one sentence what preparations are needed for this game?",5.0,84.696,Suitable for new employee training. An icebreaker game involving about ten people.,1,5.0,34.387,http://www.wenku1.com/news/AAD510B6ABCCB5E2.html,"《Selected commonly used mini-games for training to warm up, open and break the ice》","How to play:  The instructor divides the students into groups, with about 10 people in each group.  Explain the rules of the game.  Start the game.  Notes:  This game is suitable for training classes where students are not familiar with each other.  As time goes by, it is easier to forget. The trainer can appropriately...",9.0,3,3.0,3.0,3.308,2.374,19.60204761904762,0.3333333333333333,1,6,HR-HU
7,1701110210,2,"You have a week's vacation in May and want to research where you can travel around Beijing. Please consider the cost (including transportation, accommodation and entertainment), value (what activities can be done during the vacation) and convenience to choose a suitable travel destination. Based on the search results, please list the alternative destinations you think may be feasible, and pick out the one you think is the best and explain why.",5.0,633.499,Beijing Surroundings Short-term Tour,1,4.0,111.75,http://www.360doc.com/content/16/0504/11/32850966_556143753.shtml,Travel丨Beijing short-term travel attractions recommended list,"There are many old Beijing snack shops around the Temple of Heaven Park. Sanyuan Cold Drink Shop has the most authentic ""Palace Cheese""; the neighboring Dalan Huoshao has many authentic snacks, such as Dalan Huoshao, Ma Tofu, Fried Sausage, Mustard Dun, Crispy Crucian Carp, etc.; there is also the old Beijing...",1.0,3,2.0,2.0,22.497,21.52015384615385,19.60204761904762,0.3333333333333333,6,5,HR-HU
8,1701110210,2,"You have a week's vacation in May and want to research where you can travel around Beijing. Please consider the cost (including transportation, accommodation and entertainment), value (what activities can be done during the vacation) and convenience to choose a suitable travel destination. Based on the search results, please list the alternative destinations you think may be feasible, and pick out the one you think is the best and explain why.",5.0,633.499,Beijing Surroundings Short-term Tour,1,4.0,111.75,http://www.cncn.com/xianlu/717321255300/relate,Special travel | Short-term travel around Beijing | Baiyangdian Lotus Lake | Related recommendations from Beijing to Baiyangdian_...,"Beijing Nanshan Ski Resort, 5 km south of Miyun County, Beijing... Time and money are the two biggest problems when traveling. Time can be squeezed out, but what about money? This may be a problem that every friend like me who has no money and no time is worried about. —...",3.0,3,2.0,3.0,10.969,21.52015384615385,19.60204761904762,0.3333333333333333,6,5,HR-HU
9,1701110210,2,"You have a week's vacation in May and want to research where you can travel around Beijing. Please consider the cost (including transportation, accommodation and entertainment), value (what activities can be done during the vacation) and convenience to choose a suitable travel destination. Based on the search results, please list the alternative destinations you think may be feasible, and pick out the one you think is the best and explain why.",5.0,633.499,Beijing Surroundings Short-term Tour,1,4.0,111.75,http://iask.sina.com.cn/key/59fc288d84ae30ba3dfd33ab.html,【Holiday near Beijing】Short-term vacation/Where can I go short-term near Beijing after September 20th?,【Vacation near Beijing】Short-term vacation/Where can I stay for a short vacation near Beijing after September 20th? Suburban... There are many black cars pretending to be distribution centers in the Qianmen area and around the distribution center. #北京度假度假时尚酒店（北京...,5.0,3,2.0,3.0,2.422,21.52015384615385,19.60204761904762,0.2,6,5,HR-HU
10,1701110210,2,"You have a week's vacation in May and want to research where you can travel around Beijing. Please consider the cost (including transportation, accommodation and entertainment), value (what activities can be done during the vacation) and convenience to choose a suitable travel destination. Based on the search results, please list the alternative destinations you think may be feasible, and pick out the one you think is the best and explain why.",5.0,633.499,Beijing Surroundings Short-term Tour,1,4.0,111.75,http://www.cncn.com/xianlu/544813340879/relate,[Recommended recent travel routes around Beijing] Beijing North First Grassland Exclusive Self-driving Two-Day Tour Manor Edition...,"Shandong, Shanxi, Hebei travel quotes Beijing surrounding suburbs travel quotes Route provider: Beijing Shenzhou International Travel Agency Release time: [Sanya round-trip round-trip flight around the sea 5 days] Warm gifts: golf practice, 2 bottles of mineral water per day, yacht out to sea...",9.0,2,2.0,2.0,15.033,21.52015384615385,19.60204761904762,0.3333333333333333,6,5,HR-HU
11,1701110210,2,"You have a week's vacation in May and want to research where you can travel around Beijing. Please consider the cost (including transportation, accommodation and entertainment), value (what activities can be done during the vacation) and convenience to choose a suitable travel destination. Based on the search results, please list the alternative destinations you think may be feasible, and pick out the one you think is the best and explain why.",5.0,633.499,Beijing Surroundings Short-term Tour,1,4.0,111.75,http://lvyou.yjbys.com/zijiayou/423219.html,7 must-visit places for self-driving tours around Beijing in 2016,"YJBYS editor has compiled 7 must-go places for self-driving tours around Beijing in 2016. Welcome to browse! Seven must-go places for self-driving tours around Beijing 1. Gubei Water Town in the north Why go to Venice, there is also a water town here. Small bridges, flowing water and people...",0.0,2,2.0,2.0,4.321,21.52015384615385,19.60204761904762,0.3333333333333333,6,5,HR-HU
12,1701110210,2,"You have a week's vacation in May and want to research where you can travel around Beijing. Please consider the cost (including transportation, accommodation and entertainment), value (what activities can be done during the vacation) and convenience to choose a suitable travel destination. Based on the search results, please list the alternative destinations you think may be feasible, and pick out the one you think is the best and explain why.",5.0,633.499,Beijing Surrounding Short-term Vacation Guide,2,4.0,91.287,http://www.17u.net/travellist/zhoubian-53-3-day,【Beijing three-day tour around the tour】_Travel guide_Vacation tour route booking_Price and quotation inquiry...,See more tour routes around Beijing >> Xinjiang Tianchi Turpan Kanas three flights six ... Fujian must-see attractions_Fujian travel ... Where to travel in March_Where to travel cheaply ... Bali self-guided tour guide Wuhan to Bali ... Impression Tourism Network: Guangzhou departure to ...,7.0,3,2.0,2.0,51.768,21.52015384615385,19.60204761904762,0.2,6,2,HR-HU
